ucid,BVALL,BVNR,pop100m,buildup100,Worldpop,gdp_new2
3013,3068950,0,45523.14377,0.559066,3019.69928,18821503.63
3014,48900134,13023576,70558.56929,3.962469,70325.999,897517795.3
3015,16981747,5636701,54592.01763,2.849898,47415.80699,921073404.8
3016,45265270,15283508,82177.17496,5.019212,74187.75598,1551313373
3017,42065102,5720912,71155.36479,4.926636,47121.96292,992106688.7
3018,33757391,25188,208065.5872,5.287126,100790.9026,652932493.5
3019,24160741,3011863,64782.5819,2.742349,58040.31525,856544778.1
3020,12617365,3686,72931.65252,1.919558,7100.280396,15816196.03
3021,65820106,14933649,172177.533,7.411993,169578.1031,4152893375
3022,7596454,0,55739.39849,1.154341,6859.100037,187213409.8
3023,5726733,0,42020.21797,0.985309,8979.900513,16968616.03
3024,7322943,0,67076.05116,1.184863,6836.43924,56226200
3025,7405502,17772,37683.54262,1.075826,3524.110489,25647457.5
3026,30741984,6654722,62125.66325,3.107459,59328.47627,353853180.5
3027,870825674,218397005,1908685.338,82.361851,1808692.581,90419230335
3028,3094559,8028,52600.41462,0.598851,9469.440399,91165193.89
3029,7852038,7918,124256.396,1.317981,11729.62561,145205746.4
3030,18987021,0,94118.68342,2.459016,19496.54993,2024676582
3031,274978801,83607598,566009.105,26.779272,502734.4056,15340189712
3032,279147264,59857561,721857.0348,33.706889,503630.9507,25089915526
3033,1549939,0,19592.06033,0.310086,2455.690918,4482717
3034,174178667,30393363,310672.4969,17.827866,263193.7597,7355743987
3035,4119256,0,17081.89158,0.513142,452.7189484,15305920.83
3036,193324389,75243399,323811.5606,19.317111,263899.3307,7492631499
3037,3964886,1739,27042.49635,0.738596,3661.068085,8602735
3038,29303461,4830724,53082.94061,2.599513,53821.74074,327098590
3039,22186469,805057,36763.47989,2.675711,15463.69875,430813353
3040,15222278,1531041,52644.61893,1.802224,51602.24502,382960065.5
3041,2816766,354373,52919.9862,0.611473,639.532402,0
3042,58068799,1500740,97263.86157,7.919953,35236.03224,1248325178
3043,32200811,4465594,64993.88939,4.192728,55548.44662,1079316335
3044,353312675,1534843,979792.7751,41.380022,735005.2035,3021843846
3045,24415098,4824941,58979.39449,2.744579,42288.86856,547828515.5
3046,10454357,0,113456.8255,1.429917,11404.68515,42292090.92
3047,21494451,5321472,50913.47052,3.156301,37560.12695,1153434843
3048,0,0,0,0,18.52268314,0
3049,62994383,7494055,134746.7243,4.524896,127826.7747,1164688923
3050,1583920081,44657255,6589609.3,224.071621,6036234.953,47692298156
3051,253763427,28868326,461483.5405,21.948334,456199.1649,6655091648
3052,7334700,0,43351.36555,0.81542,2333.362549,3460319.41
3053,75892916,1545680,199959.2012,7.024173,147927.4415,706549442.8
3054,163499928,42107037,334478.7779,17.100203,308032.114,6149636209
3055,2072164,2992,29785.63235,0.407035,2015.243835,1663132.75
3056,58898142,901428,107450.996,6.080539,100639.5857,1543948145
3057,25601246,6831306,55878.118,3.83457,48801.90112,880264906.4
3058,64864355,685129,64602.95394,7.523091,34605.41497,886622146
3059,9063405,415,39867.21877,1.28716,5590.978882,24692335
3060,303108806,92773477,649688.8853,31.669709,551251.7922,13061212998
3061,52635249,369186,194462.7849,7.374232,58050.46896,490897705.7
3062,1168162,0,24815.85148,0.238205,2488.803101,0
3063,53260142,17287130,87526.09257,6.32831,53970.95782,1662078918
3064,72167570,2071712,438310.4409,10.549344,217963.6384,3587189325
3065,179045942,7132254,733887.0599,19.980422,241365.6102,5252344912
3066,42300522,8819762,61591.83857,4.919482,53372.81662,1169681755
3067,12081319,208096,60563.27234,1.710166,2163.175453,122655260.3
3068,11149503,106554,51977.98523,1.355297,852.513031,432041201
3069,187980766,56537039,362482.8599,22.11142,326854.5469,18296956398
3070,13524842,0,80846.09996,2.332717,27076.87061,82415977.72
3071,89794543,2093839,584741.2263,13.184998,90778.74799,998430583.9
3072,22685392,72695,103200.5608,3.315767,822.5187607,179350683.8
3073,11300047,0,145846.2353,1.617203,5185.051147,22589558.85
3074,56397869,6180559,97432.08885,4.3601,89544.33192,1300359052
3075,543742,0,29346.09922,0.114721,1915.10791,770376.4844
3076,117730,0,6353.962455,0.048287,2376.117432,0
3077,21234399,1751574,49838.17285,1.926215,51795.81164,308072180.3
3078,4272478,0,43091.91974,0.774526,13684.1665,41362811.94
3079,9638779,851415,30163.20429,1.683707,72586.57393,74302133.93
3080,30779178,5634940,67429.71025,3.641837,58956.79813,1150465709
3081,7843912,160,74527.58501,1.290092,168.56847,105482380.1
3082,171639266,3150826,494922.6355,13.372688,132290.5991,3323242491
3083,82746092,9145059,203216.0175,7.218308,199882.8957,2388823690
3084,108055313,21425623,231939.7636,11.133034,181014.4116,3345690824
3085,49337070,13107374,84867.14261,5.219908,79469.45441,1726646896
3086,4226629,803,28175.53984,0.75978,3472.015015,98508856.5
3087,4837624,9455,49657.5958,1.008827,10265.23859,261467026.6
3088,10514812,3704,62760.10542,1.51183,9122.272339,55176267.24
3089,151227603,1825435,270739.1285,10.486178,104396.8489,1254560855
3090,56341618,386022,95200.03022,7.16804,31381.53909,1155124506
3091,20724842,4208396,59762.22323,2.681825,51186.532,928790050.8
3092,43282991,14195261,97364.7977,6.047911,78505.12918,1467639550
3093,83373188,7835856,137928.3531,6.671274,132348.4388,1759146720
3094,5486562,0,55337.08757,0.875735,5023.561371,95963785.63
3095,234288939,8528354,227251.115,27.234561,147536.476,3198419565
3096,102820010,27525277,182534.1257,10.586423,158900.2664,3080386041
3097,93416792,1624435,267442.8856,10.126864,27904.22813,672115227.9
3098,13161753,4809,99785.3864,2.161724,12411.45663,161199242.4
3099,12032732,0,169160.8957,2.030271,25751.64276,124949247
3100,9318203,2070,93832.08694,1.509802,11749.37701,122213160.6
3101,5720839,6076,77459.97154,1.099548,12865.18713,71068022.63
3102,44654469,13579578,92676.38989,3.525884,92280.61002,651798840.5
3103,23642894,8134,85675.98533,2.744751,18809.41078,246526607.1
3104,31381188,9225677,57242.3764,3.907979,41916.16501,1164129058
3105,751567,0,10565.82547,0.288326,3300.948853,24375537.75
3106,55597532,303866,161286.1525,6.960517,10270.86266,317499456.3
3107,37881528,6586585,98518.96593,3.224145,97480.72084,1025577690
3108,14081737,129033,167950.2876,2.099251,11062.93561,87345328.61
3109,34706933,40402,152916.5629,2.684299,28902.94739,1038055192
3110,24712837,5692934,54493.43865,2.091461,45905.7107,416238007.8
3111,5585312,0,102813.1001,0.967514,6233.074585,17173450.94
3112,2604208,0,31347.14835,0.630523,1388.093185,7908970.109
3113,109822,0,1797.651866,0.0401,96.68668747,0
3114,44066537,16057414,83047.15234,7.282326,76715.87796,1634330154
3115,24346672,2799273,53804.95191,2.000123,54631.79462,661399752
3116,17799462,42768,150861.0373,2.694427,7780.60675,65931539.35
3117,13735408,98739,56904.45541,1.71107,46382.23645,323534312.5
3118,45677459,1566859,89440.66806,3.583797,88359.03889,1534653071
3119,5600805,61328,47063.44813,0.894156,3661.587097,229281363.2
3120,113984574,52691813,187662.1625,14.330417,137112.5938,3757776764
3121,50290411,8281690,133066.9435,7.52413,63490.47217,1145327141
3122,2353215,395894,3687.051258,0.641444,33093.11893,28267320.76
3123,18786028,1386432,57547.85732,1.4644,55624.61979,296168860.3
3124,25065725,5669952,65494.89407,2.298324,65128.32754,517250214.5
3125,6008314,0,42071.7742,0.99037,1452.904213,0
3126,1553325,732073,1698.265027,0.460892,20540.04324,7017261.99
3127,12804158,32852,89948.59359,1.969581,8913.873215,47500807.69
3128,2379816,4703,44914.88739,0.549131,12301.64575,18467742
3129,10293100,0,106430.1674,1.59515,5291.78064,45900384
3130,40185489,8727871,92540.11542,6.096817,81335.9151,1777781533
3131,16055453,141323,246924.6285,2.691166,29613.98199,312834758.1
3132,15597377,4400973,65950.6785,2.678647,61112.6736,1306346719
3133,15848600,5482,150392.8831,3.005017,19231.99319,1187479896
3134,562653322,190999167,1594012.6,82.144629,1504470.643,40183564653
3135,217463243,77641112,317640.641,17.138738,306269.5033,6350231581
3136,2698344,1621,22953.75731,0.502232,267.5883102,8101594.5
3137,4088715,0,28796.91107,0.745031,4303.820602,11294106.88
3138,2750857,138,24117.16101,0.464967,877.5959015,5401615.143
3139,1463185,0,12828.59806,0.332911,2007.531906,2601553.563
3140,172480,0,3654.476581,0.062462,78.89619064,0
3141,79647605,2690130,447238.3095,11.522617,88521.81439,565905421.7
3142,2097209,0,33304.82987,0.363872,956.4606323,1958410.75
3143,9970191,6944,81849.8192,1.510444,3095.369446,367136207.6
3144,27411560,0,179485.9577,3.018609,19088.63257,495286011.6
3145,19258030,35086,144837.4778,2.284712,14283.21545,406288099.1
3146,48734945,22052568,114312.5071,5.875699,60668.99709,6450584371
3147,16334182,0,88118.45365,2.245872,6155.688019,95084244.45
3148,5836500,44292,47135.88197,1.144769,2083.864616,97273880.55
3149,9501331,7034,97208.15535,1.632392,11941.59222,112331160.2
3150,71462279,14119454,199062.9835,11.780009,172967.1192,4746644437
3151,858824,0,13638.59653,0.259075,459.7449036,35067542.76
3152,14953824,322484,78540.79514,2.03186,1908.810333,55391182.3
3153,261827042,73078586,625649.0386,28.664168,585500.321,9467738098
3154,22716328,5045303,63488.61026,3.716677,55509.29181,695930725
3155,38269920,8799380,68942.76317,4.89446,48343.94052,1331261063
3156,44934602,13406199,116806.9462,5.933658,100370.8954,2421879876
3157,17308004,8727,74560.8623,2.269457,7235.20047,18176909.37
3158,18344219,418,124299.7004,2.755902,5312.34729,42618937.5
3159,37101786,7942424,78063.63079,5.291793,68249.70955,2566293240
3160,7392424,11312,65983.75526,1.55795,7049.081985,5750432
3161,69821863,19657572,148724.0226,9.811576,133092.8575,3520374002
3162,26781999,8241807,65621.07709,4.622085,57030.38427,1413499496
3163,4381689,75507,36653.02532,0.688873,480.6215134,1435149.313
3164,59079488,15977094,78452.10076,6.702212,61278.30774,1242833034
3165,66726305,14855502,118764.4428,7.409548,112405.0296,1297299755
3166,24827743,3202560,55137.37682,3.515956,37896.89203,427838737.9
3167,159229105,79194735,136278.8255,12.650881,135831.3205,2192721272
3168,142533397,29160875,405750.6088,18.946308,329302.5935,5709542402
3169,15427708,187600,49133.66868,2.067363,6239.158081,61028604.95
3170,27491490,10495069,74797.36211,3.17762,27740.0114,548277041.2
3171,8342666,0,55391.1796,1.249648,2855.017014,187892699.8
3172,3369736,62821,33858.12622,0.577906,1118.856659,5456810.875
3173,7428765,21359,71612.73839,1.107486,7416.619141,1617557.203
3174,26254337,4180811,59467.52032,3.490299,18481.57422,751742991.3
3175,2714530,1961,27635.15694,0.600344,456.8452835,0
3176,15819671,801139,105525.6041,1.567818,8631.12149,13010123.94
3177,2865475,5030,24596.62246,0.581896,3865.210693,22299585.5
3178,31405907,114231,160868.0563,4.803919,20653.35115,321510930.5
3179,61408258,12117626,156092.1243,7.008134,140628.5982,2901241874
3180,2810475,0,28775.28376,0.478633,950.0530396,2953813
3181,65066392,21886722,125131.5706,8.490314,57359.28805,3719305340
3182,31715294,8588164,63724.4647,3.574457,48873.49687,799687891.4
3183,5954999,87276,50455.84417,1.031354,13117.97806,5750761.641
3184,9792911,15914,66056.86337,1.22611,1654.35553,271153678
3185,33389776,17457663,86897.9115,5.005793,40827.26973,2391415989
3186,398735566,3185745,1413762.7,55.829214,737832.9791,3255002662
3187,9004615,0,121853.0984,1.554399,1486.597054,278995725
3188,32798353,16475,168103.7589,3.44161,30291.03784,636203232.5
3189,8411359,1727,54758.21629,1.472391,2500.199539,44491219.31
3190,49182150,3455380,65013.55727,7.10475,57821.67082,995148621.5
3191,35815330,18936218,117570.4791,6.976584,82598.62272,3536703588
3192,20988509,266633,145599.3493,2.49361,11214.92505,20682215.67
3193,836958352,188621851,1727359.551,95.218897,1700855.566,80386069395
3194,31925995,7654207,56126.77844,3.74405,45581.91092,702058329.4
3195,40845764,6820886,81896.47093,4.578757,35496.59399,1181911109
3196,137021840,22296092,341998.7396,16.49538,272731.8529,4827668723
3197,19293319,752,108696.8011,3.021381,5877.894821,422830111.3
3198,110609853,40451,484513.5704,10.909375,146026.6162,2635824077
3199,2945515,0,57922.87623,0.57683,1509.243744,36232327
3200,3841712,1889,28345.05917,0.655693,1635.37706,37372027.69
3201,33427126,278557,52756.99906,4.450887,9658.727692,253459696.3
3202,10315471,40542,79201.23647,1.640555,13004.46295,15834908.86
3203,6084085,41059,45443.26093,0.960714,623.0998306,36938847.13
3204,7782468,2906,49419.74779,1.209165,3049.385223,43870370.94
3205,295703542,89780388,700099.9506,30.639736,627677.7257,12053463931
3206,25891878,4260370,72821.54008,3.815787,34228.28287,532652282
3207,13863738,215617,117358.5509,2.194765,9017.326477,220931392.3
3208,42498228,14445442,74371.42208,4.187979,72409.36674,563394695.7
3209,1182729579,39986647,7539571.7,138.12914,6056561.188,7202615486
3210,14544599,8312,101071.7311,2.156385,16710.31244,471334391.1
3211,311659386,4146938,2104602,38.610992,847461.2974,4987291282
3212,11935740,0,115731.8058,1.795418,3759.452469,6450021299
3213,8720942,0,76461.59535,1.206857,3355.271225,299580589.5
3214,18690219,258455,165971.1705,2.94356,26999.34937,431542702.1
3215,192331,371,16357.03794,0.076165,1007.05838,0
3216,902482302,226888195,1833749.503,82.153583,1765616.872,69672572624
3217,19321473,124834,110291.5109,3.417992,15355.10895,315367912.3
3218,54157172,5025913,81603.08553,4.748022,77148.36224,806077213.7
3219,33086212,3875539,56580.22911,3.431526,55365.1217,1596442907
3220,4592185,0,43508.08964,0.801061,685.5649567,245109229
3221,3776396,0,53440.60938,0.756157,1836.042023,0
3222,53353828,54921,83747.6622,6.28196,28045.0282,19317936.17
3223,82828652,23540022,172975.858,9.0585,150035.2371,3008141711
3224,512589,0,8328.628277,0.171401,53.32512665,0
3225,7381557,149457,60067.87544,1.158054,10721.87927,4222838.875
3226,245728,0,4393.062353,0.098212,116.2695332,0
3227,141472870,1640653,572699.6209,20.03636,170606.4073,3274164254
3228,3472601,0,31330.68066,0.683191,984.4216385,3736443.281
3229,24128464,48628,57390.26372,2.923817,10155.34882,18726284.58
3230,50477751,4541617,85283.42028,6.329972,69978.99988,1208475474
3231,15549676,0,99838.93243,2.915681,13007.17551,2236471753
3232,5811270,42,68367.65385,0.90008,181.727335,5641628.25
3233,17705692,3430,84590.78106,2.615832,2493.71608,732713945.6
3234,4732060,3403,34608.30139,1.052502,1178.05088,204925000.6
3235,83287270,16951731,180695.5796,9.450793,158368.7778,6303159477
3236,37059535,9960899,69707.67874,4.795872,62049.30212,1106302250
3237,440850,0,7881.403558,0.140724,189.2796745,0
3238,1226762,1589,8965.9895,0.277491,410.8765488,1004455.563
3239,15316619,24441,69840.19779,1.968924,7493.850342,22002700.78
3240,126246855,30603603,285035.6262,13.235258,263032.2218,1179485278
3241,11342690,12667,39135.81758,1.514647,93.41326046,73676680.91
3242,21651480,10656341,63381.51237,3.14469,23921.46572,3290707452
3243,47470691,4301389,138514.5787,5.617122,36486.37634,1592876171
3244,365028575,137713856,911949.9145,44.545247,804951.3984,38664147893
3245,52855611,633254,219965.7666,7.129171,10577.39252,213287234.6
3246,74423376,13542915,129692.076,8.70211,105215.1594,1972469118
3247,5937370,24306,43315.24755,1.042617,1539.89621,105525383
3248,30969474,12246160,58441.93228,4.514714,59152.65012,1035849886
3249,5065845,16739,32666.51704,0.934195,1625.681122,1179019601
3250,7604956,5744,49267.96223,1.328204,10220.88666,8691846.148
3251,12197000,42633,57822.2832,1.807423,64.95546913,109957320.5
3252,20237978,4583447,58117.13949,2.593698,50898.72177,910308758.2
3253,97454515,26947844,126946.8618,9.446566,110656.1828,1239771690
3254,4208378,1017,24052.76709,0.792752,2807.454498,73976362.69
3255,156479183,63931475,372671.5002,17.076768,342293.5177,13638387464
3256,26567545,4259216,57881.35844,3.582888,53064.79727,456770272.8
3257,7154542,0,63624.19209,1.253276,1464.054489,58145914.77
3258,83390587,1467879,465628.8304,12.865422,116695.8004,2539148699
3259,65715383,19280282,74597.62235,7.132195,20133.85437,1114255573
3260,209619015,19505738,334118.2236,20.378041,324951.4458,2900761384
3261,24798741,2094357,88210.54274,3.672321,73464.75073,439006575.6
3262,180,0,50.22599983,0.000092,2.723532438,0
3263,63166638,5904678,132070.5534,7.126437,107245.0123,1019249891
3264,2291186,0,28708.12748,0.536534,501.0484428,0
3265,40101348,7360521,72860.40203,4.163876,59220.82626,896028624.2
3266,47845609,7556504,70192.45703,5.730694,54722.45696,746308963.3
3267,106560736,28433198,218152.0452,10.79779,204566.2246,3600188196
3268,1279842759,123933712,3548477.879,171.026418,3529171.807,36943600706
3269,239856917,95968321,578616.2317,28.378172,505354.7703,28246887438
3270,365062668,54796988,1230949.823,43.666648,1114753.318,26346670730
3271,35481349,1350377,80347.93284,3.814147,72245.31393,650709587.7
3272,19459991,1193399,60036.41491,1.881103,51283.10181,291022956.9
3273,4657214,28852,32326.33147,0.829467,226.4915028,64564736
3274,203619464,16600606,720573.603,21.27528,655736.1541,12200506171
3275,20928168,13174,113340.8535,3.015818,3321.571762,484241151.4
3276,12980060,263830,67802.33917,2.36362,73156.42838,526821467.1
3277,2567800,0,32174.04878,0.461043,330.6151733,0
3278,7329902,10080,50519.74059,1.126559,1107.549042,73784431.37
3279,24231636,3072769,71502.85825,4.46146,65203.94083,762529328.8
3280,82796254,23888283,180056.0205,9.382518,175851.3165,2835495265
3281,29310369,3827025,65796.36948,4.418734,50694.04852,1815420399
3282,84941261,656820,362744.0988,11.667821,56108.60098,1967197125
3283,3436592,1986820,11724.1241,0.504297,736.8262787,0
3284,21645195,11230,118131.9688,3.323538,5041.653595,247933756.6
3285,6237623,0,64889.03783,0.82076,5170.154999,8247204.151
3286,73376547,3415581,165909.9816,9.95392,163506.2148,1515980817
3287,18549147,1658091,67670.4683,2.395153,4164.315704,293836212.9
3288,133786768,31938569,295192.6051,14.359106,277903.1414,4640399518
3289,137668500,37091375,324739.0944,16.745634,313696.4503,6257257235
