GHUB_ID,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b,detour_40km_b,share_barrier_40km_b,nonconvexity_40km_b
4595,0.00037453,0.000339507,0.004512466,0.004164851,0.00037453,0.000339507,0.004512466,0.004164851,0.419198448,0.384358702,0.419198448,0.384358702,0.014649918,0.014649918,0.016987292,0.016987292,0.50749566,0.009673676,0.011863385
4596,0.00199975,0.000834103,0.002227799,0.002261768,0.00199975,0.000834103,0.002227799,0.002261768,0.935213844,0.7024403,0.935213844,0.7024403,0.004797766,0.004797766,0.007139067,0.007139067,0.449240401,0.00874591,0.008904822
4597,0.010884506,0.011318015,0.025910886,0.010547529,0.010884506,0.011318015,0.025910886,0.010547529,0.502637703,0.441134131,0.502637703,0.441134131,0.046415512,0.046415512,0.383007995,0.383007995,0.486185963,0.422463473,0.027508112
4598,0.000206708,0.000104087,0.041615928,0.00077385,0.000206708,0.000104087,0.041615928,0.00077385,0.780104852,0.569753968,0.780104852,0.569753968,0.127762005,0.127762005,0.249811687,0.249811687,,,
4599,0.000792711,0.000757622,0.000717052,0.000573436,0.000792711,0.000757622,0.000717052,0.000573436,0.384705146,0.424486729,0.384705146,0.424486729,0.001220888,0.001220888,0.001867921,0.001867921,0.445439447,0.001886681,0.001691383
4600,0.000291275,8.19E-07,0.082748063,0.003669203,0.000291275,8.19E-07,0.082748063,0.003669203,0.568772389,0.573390339,0.568772389,0.573390339,0.072508894,0.072508894,0.327525974,0.327525974,,,
4601,0.000204629,0.000117644,0.027414701,0.007664486,0.000204629,0.000117644,0.027414701,0.007664486,0.527079286,0.650713272,0.527079286,0.650713272,0.008162037,0.008162037,0.028496311,0.028496311,,,
4602,0,0,4.98E-05,6.10E-05,0,0,4.98E-05,6.10E-05,0.627123733,0.578881966,0.627123733,0.578881966,0.002937726,0.002937726,0.014231479,0.014231479,,,
4603,0.000736974,0.000279,0.000193052,0.00029985,0.000736974,0.000279,0.000193052,0.00029985,0.431669333,0.425173257,0.431669333,0.425173257,0.000259458,0.000259458,0.000775777,0.000775777,,,
4604,0.139029714,0.006628119,0.322364936,0.060923006,0.139029714,0.006628119,0.322364936,0.060923006,0.667088477,0.69982725,0.667088477,0.69982725,0.072264925,0.072264925,0.350892353,0.350892353,,,
4605,0.00095769,0.000730037,0.004039315,0.002629987,0.00095769,0.000730037,0.004039315,0.002629987,0.593776545,0.588862621,0.593776545,0.588862621,0.004458086,0.004458086,0.007629182,0.007629182,,,
4606,0.002754876,0.001558249,0.011023811,0.008799613,0.002754876,0.001558249,0.011023811,0.008799613,0.948894377,0.831032401,0.948894377,0.831032401,0.009370076,0.009370076,0.01479767,0.01479767,,,
4607,0.112876102,0.034961447,0.26284725,0.017206732,0.112876102,0.034961447,0.26284725,0.017206732,0.528177307,0.518661481,0.528177307,0.518661481,0.009423044,0.009423044,0.426101832,0.426101832,,,
4608,0.002388699,0.001473173,0.005596949,0.004940076,0.002388699,0.001473173,0.005596949,0.004940076,0.584935667,0.541560165,0.584935667,0.541560165,0.004647302,0.004647302,0.004742677,0.004742677,,,
4609,0.500922332,0.172608182,0.563467043,0.180141658,0.500922332,0.172608182,0.563467043,0.180141658,0.94167742,1.286916244,0.94167742,1.286916244,0.190176547,0.190176547,0.56479919,0.56479919,,,
4610,0.019541088,0.014192588,0.018380418,0.017719738,0.019541088,0.014192588,0.018380418,0.017719738,0.833716545,0.688897535,0.833716545,0.688897535,0.015958076,0.015958076,0.020416134,0.020416134,,,
4611,0.00609213,0.004444492,0.001950381,0.002862462,0.00609213,0.004444492,0.001950381,0.002862462,0.494466519,0.588393237,0.494466519,0.588393237,0.001961701,0.001961701,0.001880229,0.001880229,,,
4612,0.000193302,0.000269004,0.002683705,0.001425939,0.000193302,0.000269004,0.002683705,0.001425939,0.510225572,0.603420849,0.510225572,0.603420849,0.002459386,0.002459386,0.0043507,0.0043507,,,
4613,0.000379577,0.000739879,9.49E-05,0.000187764,0.000379577,0.000739879,9.49E-05,0.000187764,0.383288573,0.482669323,0.383288573,0.482669323,0.000155345,0.000155345,0.000688602,0.000688602,,,
4614,0.057234509,0.024928426,0.170928875,0.049826328,0.057234509,0.024928426,0.170928875,0.049826328,0.605625113,0.72561229,0.605625113,0.72561229,0.065168969,0.065168969,0.277078031,0.277078031,,,
4615,0.005723235,0.007706779,0.037884095,0.012118444,0.005723235,0.007706779,0.037884095,0.012118444,0.543356655,0.62447676,0.543356655,0.62447676,0.014741443,0.014741443,0.043232242,0.043232242,,,
4616,0.071097233,0.012159586,0.393662848,0.013452137,0.071097233,0.012159586,0.393662848,0.013452137,0.757000073,0.683651397,0.757000073,0.683651397,0.179204151,0.179204151,0.644424443,0.644424443,,,
4617,0.000734637,0.000567281,0.001092942,0.00122633,0.000734637,0.000567281,0.001092942,0.00122633,0.502411591,0.482525504,0.502411591,0.482525504,0.001094264,0.001094264,0.001745452,0.001745452,,,
4618,0.001279343,0.000989248,0.157565149,0.020010408,0.001279343,0.000989248,0.157565149,0.020010408,0.880782385,0.6999591,0.880782385,0.6999591,0.03318261,0.03318261,0.246732394,0.246732394,,,
4619,0.391324251,0.039975155,0.515681394,0.089136429,0.391324251,0.039975155,0.515681394,0.089136429,0.666180683,0.776874102,0.666180683,0.776874102,0.051961597,0.051961597,0.406905637,0.406905637,,,
4620,0.120778016,0.107544333,0.068066733,0.069714002,0.120778016,0.107544333,0.068066733,0.069714002,0.785331373,0.654626338,0.785331373,0.654626338,0.066039734,0.066039734,0.066984475,0.066984475,,,
4621,0.038397374,0.011868252,0.071010324,0.021795031,0.038397374,0.011868252,0.071010324,0.021795031,0.578942547,0.541208849,0.578942547,0.541208849,0.019434273,0.019434273,0.090714084,0.090714084,,,
4622,0.019475125,0.00600857,0.07149593,0.029888656,0.019475125,0.00600857,0.07149593,0.029888656,0.846596731,0.873679109,0.846596731,0.873679109,0.033160329,0.033160329,0.095685126,0.095685126,,,
4623,0.021178705,0.004697011,0.221892654,0.039294679,0.021178705,0.004697011,0.221892654,0.039294679,0.652071673,0.861306681,0.652071673,0.861306681,0.037828114,0.037828114,0.320028945,0.320028945,,,
4624,0.022823902,0.007798722,0.256516207,0.036001753,0.022823902,0.007798722,0.256516207,0.036001753,0.647184683,0.554404307,0.647184683,0.554404307,0.173956171,0.173956171,0.281579975,0.281579975,,,
4625,0.000198808,5.61E-05,0.000493351,0.000474197,0.000198808,5.61E-05,0.000493351,0.000474197,0.530417594,0.587692713,0.530417594,0.587692713,0.000451497,0.000451497,0.000744488,0.000744488,,,
4626,0.006431543,0.004633544,0.008977939,0.008491537,0.006431543,0.004633544,0.008977939,0.008491537,0.579993238,0.574912745,0.579993238,0.574912745,0.007855435,0.007855435,0.008852502,0.008852502,,,
4627,0.022630637,0.021006685,0.017911965,0.018839622,0.022630637,0.021006685,0.017911965,0.018839622,0.634343536,0.585365077,0.634343536,0.585365077,0.013301362,0.013301362,0.015027403,0.015027403,,,
4628,0.000202379,0.000177032,0.009762769,0.00703775,0.000202379,0.000177032,0.009762769,0.00703775,0.467238497,0.588031346,0.467238497,0.588031346,0.007017541,0.007017541,0.009777763,0.009777763,,,
4629,0.004150812,0.006471015,0.001669617,0.002661476,0.004150812,0.006471015,0.001669617,0.002661476,0.422120942,0.6157571,0.422120942,0.6157571,0.004004808,0.004004808,0.002340853,0.002340853,,,
4630,0.001252878,0.00108047,0.014544266,0.012771284,0.001252878,0.00108047,0.014544266,0.012771284,0.571751841,0.653005859,0.571751841,0.653005859,0.012488556,0.012488556,0.015846862,0.015846862,,,
4631,0.000650919,0.000248731,0.000660044,0.000689365,0.000650919,0.000248731,0.000660044,0.000689365,0.507794911,0.643334647,0.507794911,0.643334647,0.000692663,0.000692663,0.000880847,0.000880847,,,
4632,0.031234294,0.017017474,0.06092974,0.044086508,0.031234294,0.017017474,0.06092974,0.044086508,0.502368987,0.662604046,0.502368987,0.662604046,0.038923506,0.038923506,0.058309237,0.058309237,,,
4633,0,0,0.001177185,0.000521351,0,0,0.001177185,0.000521351,0.58056601,0.582289186,0.58056601,0.582289186,0.000380258,0.000380258,0.000658291,0.000658291,,,
4634,0.28808767,0.126606718,0.3703961,0.154120907,0.28808767,0.126606718,0.3703961,0.154120907,1.278483251,1.141418863,1.278483251,1.141418863,0.173861802,0.173861802,0.470559541,0.470559541,,,
4635,0.002148587,0.001316021,0.000894018,0.001117524,0.002148587,0.001316021,0.000894018,0.001117524,0.460102892,0.536295418,0.460102892,0.536295418,0.001631366,0.001631366,0.003328904,0.003328904,,,
4636,0.000246132,0.00014882,0.002448191,0.00121004,0.000246132,0.00014882,0.002448191,0.00121004,0.585677989,0.654129301,0.585677989,0.654129301,0.000833784,0.000833784,0.001220956,0.001220956,,,
4637,0.010939046,0.007262914,0.309275971,0.053760439,0.010939046,0.007262914,0.309275971,0.053760439,0.874670254,0.864169611,0.874670254,0.864169611,0.086217634,0.086217634,0.381663948,0.381663948,,,
4638,0.003621381,0.002209296,0.015492136,0.007936239,0.003621381,0.002209296,0.015492136,0.007936239,0.520368533,0.65776759,0.520368533,0.65776759,0.008072508,0.008072508,0.016270098,0.016270098,,,
4639,0.040309278,0.032742567,0.03374362,0.032805983,0.040309278,0.032742567,0.03374362,0.032805983,0.528823333,0.544405288,0.528823333,0.544405288,0.025751291,0.025751291,0.022014555,0.022014555,,,
4640,0.005586342,0.006318357,0.00252619,0.003394807,0.15482121,0.002988243,0.00252619,0.003394807,0.427676888,0.534805916,0.427676888,0.534805916,0.003133486,0.003133486,0.002835865,0.002835865,,,
4641,0.001362365,0.001261039,0.008422521,0.003856621,0.195801387,0.012545755,0.008422521,0.003856621,0.569505778,0.604701709,0.569505778,0.604701709,0.002438168,0.002438168,0.004889795,0.004889795,,,
4642,0.005178337,0.00280703,0.002744405,0.002297415,0.005178337,0.00280703,0.002744405,0.002297415,0.540726764,0.567136176,0.540726764,0.567136176,0.003250346,0.003250346,0.002671828,0.002671828,,,
4643,0.006277117,0.002856213,0.002015493,0.002814244,0.006277117,0.002856213,0.002015493,0.002814244,0.450493554,0.525625839,0.450493554,0.525625839,0.004015005,0.004015005,0.003631531,0.003631531,,,
4644,0.000936052,0.001040771,0.000284065,0.000418282,0.000936052,0.001040771,0.000284065,0.000418282,0.505175187,0.510309229,0.505175187,0.510309229,0.000554274,0.000554274,0.000495779,0.000495779,,,
4645,0.014376734,0.015589317,0.031501642,0.018160066,0.014376734,0.015589317,0.031501642,0.018160066,0.833633847,0.876784341,0.833633847,0.876784341,0.021628931,0.021628931,0.034135589,0.034135589,,,
4646,0.001009556,0.000288321,0.000998084,0.00093068,0.001009556,0.000288321,0.000998084,0.00093068,0.523118932,0.605249098,0.523118932,0.605249098,0.000701875,0.000701875,0.001332099,0.001332099,,,
4647,0.001226265,0.001036549,0.00131226,0.00147701,0.001226265,0.001036549,0.00131226,0.00147701,0.732217003,0.837355655,0.732217003,0.837355655,0.001333674,0.001333674,0.001819007,0.001819007,,,
4648,0.004327288,0.004136982,0.002010517,0.002572239,0.004327288,0.004136982,0.002010517,0.002572239,0.445416663,0.550342221,0.445416663,0.550342221,0.002312454,0.002312454,0.002655108,0.002655108,,,
4649,0.000194103,0.000302232,4.85E-05,9.13E-05,0.000194103,0.000302232,4.85E-05,9.13E-05,0.565973441,0.633093328,0.565973441,0.633093328,0.000113518,0.000113518,0.000213619,0.000213619,,,
4650,0.000791609,0.000715908,0.00157724,0.001517598,0.000791609,0.000715908,0.00157724,0.001517598,0.590238133,0.602842036,0.590238133,0.602842036,0.001342141,0.001342141,0.001781804,0.001781804,,,
4651,0.011505647,0.014125672,0.008259392,0.00947302,0.011505647,0.014125672,0.008259392,0.00947302,0.646413025,0.693283575,0.646413025,0.693283575,0.009710166,0.009710166,0.008637278,0.008637278,,,
4652,0.015155775,0.015918972,0.015251783,0.016844383,0.015155775,0.015918972,0.015251783,0.016844383,0.623291762,0.671808445,0.623291762,0.671808445,0.01563826,0.01563826,0.021498723,0.021498723,,,
4653,0.030215524,0.012324641,0.076968483,0.045326047,0.030215524,0.012324641,0.076968483,0.045326047,0.820087441,0.952762351,0.820087441,0.952762351,0.036252782,0.036252782,0.057132848,0.057132848,,,
4654,0.000572155,0.000305697,0.00067023,0.000724694,0.000572155,0.000305697,0.00067023,0.000724694,0.573438148,0.631650487,0.573438148,0.631650487,0.000814416,0.000814416,0.001080463,0.001080463,,,
4655,0.112097506,0.047066011,0.24408095,0.056332003,0.112097506,0.047066011,0.24408095,0.056332003,0.759824179,0.759885939,0.759824179,0.759885939,0.052040219,0.052040219,0.299983434,0.299983434,,,
4656,0.084629139,0.021369077,0.177292305,0.067447156,0.084629139,0.021369077,0.177292305,0.067447156,0.681600047,0.688993295,0.681600047,0.688993295,0.065843292,0.065843292,0.177140886,0.177140886,,,
4657,0.006727295,0.00905642,0.008295124,0.008289628,0.006727295,0.00905642,0.008295124,0.008289628,0.612078847,0.785761449,0.612078847,0.785761449,0.007251173,0.007251173,0.007870472,0.007870472,,,
4658,0.00379621,0.00178556,0.00573493,0.005929583,0.00379621,0.00178556,0.00573493,0.005929583,0.674971751,0.631303175,0.674971751,0.631303175,0.00531375,0.00531375,0.007031132,0.007031132,,,
4659,0.000372656,0.000114352,0.000663333,0.000824796,0.000372656,0.000114352,0.000663333,0.000824796,0.544041998,0.727110788,0.544041998,0.727110788,0.000433529,0.000433529,0.001157319,0.001157319,,,
4660,0.002339624,0.001783519,0.015459877,0.011365904,0.002339624,0.001783519,0.015459877,0.011365904,0.573899778,0.624327306,0.573899778,0.624327306,0.005776715,0.005776715,0.013064949,0.013064949,,,
4661,0.001153318,0.001320475,0.001508979,0.001326102,0.001153318,0.001320475,0.001508979,0.001326102,0.693905419,0.628112444,0.693905419,0.628112444,0.001005452,0.001005452,0.001067769,0.001067769,,,
4662,0.028132545,0.006606876,0.020196463,0.021338884,0.028132545,0.006606876,0.020196463,0.021338884,0.51985038,0.602652652,0.51985038,0.602652652,0.018618194,0.018618194,0.027075263,0.027075263,,,
4663,0.174740862,0.000374616,0.389583392,0.009021626,0.174740862,0.000374616,0.389583392,0.009021626,0.816937977,0.91896691,0.816937977,0.91896691,0.008293917,0.008293917,0.392250789,0.392250789,,,
4664,0.001745877,0.002159637,0.002503797,0.002196129,0.001745877,0.002159637,0.002503797,0.002196129,0.513903141,0.58466227,0.513903141,0.58466227,0.002057679,0.002057679,0.002236216,0.002236216,,,
4665,0.000390118,0.000553538,0.000487647,0.000484687,0.000390118,0.000553538,0.000487647,0.000484687,0.551357658,0.65937651,0.551357658,0.65937651,0.000460565,0.000460565,0.000650016,0.000650016,,,
4666,0.053252485,0.023908475,0.044520343,0.041715164,0.053252485,0.023908475,0.044520343,0.041715164,0.941391651,1.032824003,0.941391651,1.032824003,0.025864877,0.025864877,0.053271129,0.053271129,,,
4667,0.002698446,0.000588721,0.005081727,0.003219667,0.002698446,0.000588721,0.005081727,0.003219667,0.525244322,0.608715334,0.525244322,0.608715334,0.00046108,0.00046108,0.002512741,0.002512741,,,
4668,0.000386513,0.000202714,0.002249847,0.001836992,0.000386513,0.000202714,0.002249847,0.001836992,0.488543836,0.581933576,0.488543836,0.581933576,0.000616827,0.000616827,0.002590294,0.002590294,,,
4669,0.522460379,0.256585658,0.418360368,0.286391467,0.522460379,0.256585658,0.418360368,0.286391467,1.026133917,1.249192224,1.026133917,1.249192224,0.300290734,0.300290734,0.473319963,0.473319963,,,
4670,0.023477101,0.014431664,0.008594636,0.010904905,0.023477101,0.014431664,0.008594636,0.010904905,0.521460672,0.603949294,0.521460672,0.603949294,0.014728742,0.014728742,0.023501952,0.023501952,,,
4671,0.005244436,0.003261797,0.001722754,0.002473288,0.005244436,0.003261797,0.001722754,0.002473288,0.580475882,0.611431913,0.580475882,0.611431913,0.003249568,0.003249568,0.002549112,0.002549112,,,
4672,0.000947778,0.001085843,0.01656693,0.006663095,0.000947778,0.001085843,0.01656693,0.006663095,0.703775934,0.729748789,0.703775934,0.729748789,0.005320212,0.005320212,0.012647103,0.012647103,,,
4673,0.336373875,0.030116515,0.519307031,0.129186794,0.336373875,0.030116515,0.519307031,0.129186794,0.690884502,0.989244937,0.690884502,0.989244937,0.131930262,0.131930262,0.518857841,0.518857841,,,
4674,0,0,0.000803014,0.000421987,0,0,0.000803014,0.000421987,0.670781147,0.6697588,0.670781147,0.6697588,0,0,0.000253874,0.000253874,,,
4675,0.59383932,0.1489411,0.564820229,0.182856575,0.59383932,0.1489411,0.564820229,0.182856575,0.618533918,0.69193064,0.618533918,0.69193064,0.017288672,0.017288672,0.437147524,0.437147524,,,
4676,0.005452912,0.001940392,0.014712616,0.010333554,0.005452912,0.001940392,0.014712616,0.010333554,0.615756007,0.714551203,0.615756007,0.714551203,0.002966147,0.002966147,0.008068393,0.008068393,,,
4677,0.114998478,0.060424831,0.086462394,0.07676135,0.114998478,0.060424831,0.086462394,0.07676135,0.721724754,0.80513865,0.721724754,0.80513865,0.075328447,0.075328447,0.102719755,0.102719755,,,
4678,0.011268019,0.002217696,0.072060922,0.02140497,0.011268019,0.002217696,0.072060922,0.02140497,0.791560348,0.95310254,0.791560348,0.95310254,0.019395135,0.019395135,0.07190653,0.07190653,,,
4679,0.006978601,0.008085379,0.017931437,0.014091421,0.006978601,0.008085379,0.017931437,0.014091421,0.815479344,0.752116953,0.815479344,0.752116953,0.010098875,0.010098875,0.017223732,0.017223732,,,
4680,0.020636146,0.024660351,0.013008115,0.015722532,0.020636146,0.024660351,0.013008115,0.015722532,0.79935173,0.788189959,0.79935173,0.788189959,0.016092662,0.016092662,0.014811201,0.014811201,,,
4681,0.012478505,0.00705515,0.015145022,0.012698609,0.012478505,0.00705515,0.015145022,0.012698609,0.651329354,0.764846921,0.651329354,0.764846921,0.006433698,0.006433698,0.012980028,0.012980028,,,
4682,0,0,0.031755556,0.010309625,0,0,0.031755556,0.010309625,0.661431491,0.780225682,0.661431491,0.780225682,0,0,0.000214914,0.000214914,,,
4683,0.059095378,0.057366461,0.039589047,0.038997367,0.059095378,0.057366461,0.039589047,0.038997367,0.59333994,0.60745373,0.59333994,0.60745373,0.040260833,0.040260833,0.042802591,0.042802591,,,
4684,0.078089944,0.048622139,0.073378808,0.065068185,0.078089944,0.048622139,0.073378808,0.065068185,0.839412349,0.793445268,0.839412349,0.793445268,0.052536771,0.052536771,0.071953687,0.071953687,,,
4685,0.00292769,0.001724065,0.003907501,0.003706382,0.00292769,0.001724065,0.003907501,0.003706382,0.591458691,0.771546704,0.591458691,0.771546704,0.002122463,0.002122463,0.003663283,0.003663283,,,
4686,0.062942395,0.016980711,0.099480097,0.059935257,0.062942395,0.016980711,0.099480097,0.059935257,0.802347732,0.783906205,0.802347732,0.783906205,0.017414194,0.017414194,0.063191499,0.063191499,,,
4687,0.097258751,0.057528414,0.219323078,0.052480798,0.097258751,0.057528414,0.219323078,0.052480798,0.833945479,0.93027606,0.833945479,0.93027606,0.055742435,0.055742435,0.171676313,0.171676313,,,
4688,0.00335959,0.004104516,0.004626988,0.0028832,0.00335959,0.004104516,0.004626988,0.0028832,0.544290303,0.607235253,0.544290303,0.607235253,0.004016966,0.004016966,0.011575108,0.011575108,,,
4689,0,0,4.98E-05,2.20E-07,0,0,4.98E-05,2.20E-07,0.741808739,0.62935156,0.741808739,0.62935156,0,0,0.000138636,0.000138636,,,
4690,0.000191339,2.85E-05,0.000481546,0.000481255,0.000191339,2.85E-05,0.000481546,0.000481255,0.760561113,0.661982539,0.760561113,0.661982539,5.58E-06,5.58E-06,0.00044489,0.00044489,,,
4691,0.006259149,0.003222096,0.008921763,0.008284412,0.006259149,0.003222096,0.008921763,0.008284412,0.816304995,0.73966608,0.816304995,0.73966608,0.003854844,0.003854844,0.009053925,0.009053925,,,
4692,0.036662932,0.007057603,0.042649196,0.033520143,0.036662932,0.007057603,0.042649196,0.033520143,0.740453329,0.783081856,0.740453329,0.783081856,0.00651768,0.00651768,0.035559752,0.035559752,,,
4693,0.006245566,0.005528867,0.033825925,0.008679111,0.006245566,0.005528867,0.033825925,0.008679111,0.566318241,0.58604883,0.566318241,0.58604883,0.005095829,0.005095829,0.006405735,0.006405735,,,
4694,0.00989176,0.008543523,0.012078046,0.011851939,0.00989176,0.008543523,0.012078046,0.011851939,0.79503887,0.747803787,0.79503887,0.747803787,0.008344013,0.008344013,0.010733194,0.010733194,,,
4695,0.000193149,2.63E-05,0.001335789,0.000975381,0.000193149,2.63E-05,0.001335789,0.000975381,0.630575908,0.598214376,0.630575908,0.598214376,6.79E-05,6.79E-05,0.000506369,0.000506369,,,
4696,0.007660005,0.004170211,0.01191632,0.010033391,0.007660005,0.004170211,0.01191632,0.010033391,0.640858521,0.727552478,0.640858521,0.727552478,0.00567537,0.00567537,0.010142171,0.010142171,,,
4697,0.134184509,0.033843204,0.096162385,0.082848839,0.134184509,0.033843204,0.316681721,0.018125782,0.602216814,0.691395253,0.602216814,0.678933739,0.047137421,0.047137421,0.133299668,0.133299668,,,
4698,0.000880591,0.000949322,0.000588477,0.000656942,0.000880591,0.000949322,0.000588477,0.000656942,0.591918536,0.761745652,0.591918536,0.761745652,0.000860026,0.000860026,0.000962937,0.000962937,,,
