GHUB_ID,precip2015,temp2015,GDP,elevation,biom,soil,climate,capital,riverba,costal,UE_Area,CONTINENT,Country,countr_iso,ucid,pop100,BU100,Vol_tot,Vol_non,gdp2
113,1400.734589,20.40971565,831370990.6,8,0,Acrisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,24.39129864,Oceania,Australia,0,13082,22740.62822,4065803,24184973,389945,638792753.3
114,624.0858764,19.94048691,231827836,218,"Temperate Grasslands, Savannas and Shrublands",Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,17.75664395,Oceania,Australia,AUS,0,5727.798968,1982876,10937018,130787,143553975.4
115,779.9746399,18.78644943,5495187.043,443,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,14.75887422,Oceania,Australia,AUS,13069,19.81980176,40125,93655,42644,31412.81836
116,191.2428017,21.90714264,6623331.818,441,Deserts and Xeric Shrublands,Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,0,14.27409536,Oceania,Australia,AUS,0,14.10059054,19843,46869,0,45622703.98
117,522.4285584,14.11785698,946180448.6,256,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,16.3559962,Oceania,Australia,AUS,13023,25613.16468,3467204,23546183,1822203,852317671.5
118,517.6001129,18.30834198,478771851.1,109,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,18.78261031,Oceania,Australia,AUS,11640,9184.452143,2197149,13062674,321514,654124894
119,1395.300018,18.37142944,1745323781,12,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,34.23113626,Oceania,Australia,AUS,0,44079.61101,6363498,58401650,2380473,1235861382
120,857.6554871,14.20833302,660724540.5,686,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,0,15.2107568,Oceania,Australia,AUS,0,15230.1889,3138173,24009186,1617646,573371905
121,298.5877532,14.97812462,584534365,134,"Mediterranean Forests, Woodlands and Scrub",Planosols,"Mild temperate, fully humid, and  Warm summer",0,MURRAY,0,18.75079808,Oceania,Australia,AUS,0,14831.50264,4491333,29705929,758885,522293740.6
122,769.7425232,11.28094292,762283303.7,50,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,17.70813845,Oceania,Australia,AUS,0,21079.63271,4450933,37077677,2620075,657025601.9
123,375.183197,19.78611565,0,104,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,13.14059151,Oceania,Australia,AUS,0,1.222997981,1883,4208,0,0
124,1169.400513,21.17498589,622942080,23,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,14.23377778,Oceania,Australia,AUS,0,15498.48314,3674989,25635113,2178244,404042385.6
125,626.6283416,21.5178566,7061237.447,271,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Planosols,"Mild temperate, fully humid, and  Hot summer",0,FITZROY,0,12.24264694,Oceania,Australia,AUS,0,11.64101911,11120,5034,0,4348.754883
126,829.9570313,19.00358582,11084953.54,471,Temperate Broadleaf and Mixed Forests,Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,0,0,13.56620599,Oceania,Australia,AUS,0,27.86046548,18490,46757,0,3082416.64
127,773.0715637,16.15594292,500967578.5,667,Temperate Broadleaf and Mixed Forests,Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,14.1339842,Oceania,Australia,AUS,0,9657.250811,2644562,16761722,1783640,375300527.5
128,430.7569885,19.21072769,280507814.8,38,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,13.60934818,Oceania,Australia,AUS,11640,5346.273604,1193705,6973833,124501,238309629.4
129,587.7144012,17.68569946,792022295.8,298,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Luvisols,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,18.29560556,Oceania,Australia,AUS,0,20430.30795,4815463,35443623,4291321,428503670.6
130,791.1853638,18.71665764,215336077.4,418,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,16.43862714,Oceania,Australia,AUS,13069,4310.444682,1496448,8329513,527399,117143342.5
131,1297.698852,17.77858543,469296753.6,34,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,13.46941674,Oceania,Australia,AUS,0,14744.9641,3014526,20229602,2533710,426539168
132,1027.999237,17.82361603,1544420822,95,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,36.97145653,Oceania,Australia,AUS,13043,40381.13536,5235432,39955485,10921590,1039055078
133,1051.499817,16.55694962,1244495580,124,Temperate Broadleaf and Mixed Forests,Phaeozems,"Mild temperate, fully humid, and  Hot summer",0,0,1,19.81026162,Oceania,Australia,AUS,13039,30894.35534,3853379,27098646,634351,881905233.9
134,248.056984,18.96668625,0,359,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,0,16.09831239,Oceania,Australia,AUS,0,72.204505,30203,76710,0,0
135,720.1145324,13.82499981,999547506.8,86,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,0,20.0642679,Oceania,Australia,AUS,0,25623.3123,4786931,34399716,3728227,878568501.7
136,629.8999787,14.29815578,4386438138,112,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,49.9636746,Oceania,Australia,AUS,13023,100153.8051,12083420,96562672,15753773,4291439802
137,799.3139648,16.88928604,416116751,203,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,0,19.86076849,Oceania,Australia,AUS,0,11719.72906,2355722,16089088,434230,221244263.9
138,1334.879975,18.26502037,787256492.5,7,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,20.22631115,Oceania,Australia,AUS,0,19743.71394,3360368,21756086,1114236,718448119.2
139,1427.163848,19.53958702,885552714,63,Temperate Broadleaf and Mixed Forests,Acrisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,20.53267391,Oceania,Australia,AUS,0,23394.76944,3405913,26143244,1338978,669354064.6
140,1126.919037,18.22333908,1135883190,25,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,25.39757997,Oceania,Australia,AUS,13047,31327.96099,3912276,28913794,607624,856637891.5
141,316.8570786,16.17738533,403579754.1,342,Deserts and Xeric Shrublands,Calcisols,"Mild temperate with dry summer, and  Hot summer",0,0,1,14.73506184,Oceania,Australia,AUS,12977,13818.90689,2255496,13793077,1327957,282915328.4
142,901.9502563,15.23471642,471808164,934,Temperate Broadleaf and Mixed Forests,Luvisols,"Mild temperate, fully humid, and  Hot summer",0,0,0,11.49481238,Oceania,Australia,AUS,0,10435.49726,1911761,12925366,1213803,202482762.7
143,794.275177,14.44271278,1035250717,724,Temperate Broadleaf and Mixed Forests,Luvisols,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,24.47721018,Oceania,Australia,AUS,0,25710.85491,5309275,41340079,6569981,734785658.7
144,359.6569748,16.33452988,674996265.1,100,"Temperate Grasslands, Savannas and Shrublands",Planosols,"Mild temperate, fully humid, and  Warm summer",0,MURRAY,0,21.57647745,Oceania,Australia,AUS,0,16598.80899,4320592,28012882,2410492,467265592.7
145,793.1372681,16.73749924,9707187.014,196,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,0,9.356621,Oceania,Australia,AUS,0,26.36616719,20162,49486,1796,0
146,220.1573182,17.88095665,0,174,Deserts and Xeric Shrublands,Calcisols,"Mild temperate with dry summer, and  Hot summer",0,0,1,10.58243975,Oceania,Australia,AUS,0,5.243202864,8863,21834,0,0
147,1011.556274,17.70358467,488405862.4,50,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,15.28884771,Oceania,Australia,AUS,13047,13119.78015,2676032,17617646,1778907,381435763.6
148,855.9997559,17.15238571,6253800.616,167,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,0,16.47315026,Oceania,Australia,AUS,0,4.468271445,14032,30912,0,1176835.461
149,539.9427337,14.66904259,280885983.1,75,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,11.60439956,Oceania,Australia,AUS,13023,9178.885874,2616712,16097097,722282,210748661.8
150,660.7716065,14.26308537,471310491.9,10,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,10.83359454,Oceania,Australia,AUS,0,13063.58432,2548088,14118066,260594,301835701.1
151,572.1499787,17.50695038,10489331.18,84,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,13.93128135,Oceania,Australia,AUS,11560,93.70093582,465977,2769942,2416635,5524765.623
152,1423.32788,20.27857018,989650760,22,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,19.09409956,Oceania,Australia,AUS,13079,30907.70237,4120111,27709093,883984,751791578
153,996.8000794,16.65118599,564594541.5,31,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,17.24128225,Oceania,Australia,AUS,13043,18001.0144,2850124,17410886,2280512,238478168.5
154,516.899826,14.36665726,647364637.5,22,Temperate Broadleaf and Mixed Forests,Solonetz,"Mild temperate, fully humid, and  Warm summer",0,0,1,14.92448946,Oceania,Australia,AUS,13007,17576.33968,3564999,24631297,343299,387193380.9
155,267.7429733,17.11547089,335521237.3,73,"Temperate Grasslands, Savannas and Shrublands",Planosols,"Mild temperate, fully humid, and  Warm summer",0,MURRAY,0,9.964417846,Oceania,Australia,AUS,0,9242.255343,2452146,15411205,1250300,287416519.4
156,340.2714844,16.26309967,380963355,114,Deserts and Xeric Shrublands,Calcisols,"Mild temperate with dry summer, and  Warm summer",0,0,1,8.45130154,Oceania,Australia,AUS,12970,12734.61508,1943400,12562831,541803,204020326.8
157,833.628479,22.91784287,901792396.3,11,Tropical and Subtropical Moist Broadleaf Forests,Luvisols,Tropical savannah with dry winter,0,0,1,24.60893787,Oceania,Australia,AUS,0,34230.37676,5706366,37165428,2560964,588027301.6
158,732.1859894,13.81905746,567452066.1,82,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,14.22437116,Oceania,Australia,AUS,0,14227.33468,3384320,24395016,4361068,295513788.2
159,725.2716065,13.96907139,374480243.5,128,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,10.37483556,Oceania,Australia,AUS,0,10795.31047,2031923,12931775,1840764,345335400.3
160,1310.129608,18.45834351,661996152.3,33,Temperate Broadleaf and Mixed Forests,Acrisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,15.98239023,Oceania,Australia,AUS,0,16057.2314,3316721,21732902,1893676,397494341.3
161,728.6713715,13.79047108,273844374.5,37,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,0,1,9.82641425,Oceania,Australia,AUS,0,7452.340379,2156747,12269644,2463732,177102096.1
162,1107.361816,17.98751259,511314026.6,8,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,14.37086729,Oceania,Australia,AUS,13047,14118.96196,2254712,13661991,2186513,189735744.9
163,859.5428467,16.71904373,181253643.9,869,Temperate Broadleaf and Mixed Forests,Kastanozems,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,10.92973574,Oceania,Australia,AUS,0,5122.982199,1735641,9338282,204478,132287852.8
164,592.5856933,17.1547718,362125617.3,318,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Warm summer",0,MURRAY,0,10.32751605,Oceania,Australia,AUS,0,9467.35123,2551048,16535627,1204452,319318529.7
165,799.3139648,16.88928604,2414713.456,162,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,0,11.51991511,Oceania,Australia,AUS,0,77.81817764,262209,2494152,1464271,985349.3337
166,670.914322,17.62977219,0,292,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Planosols,"Mild temperate, fully humid, and  Hot summer",0,MURRAY,0,8.962127498,Oceania,Australia,AUS,0,5.825229187,7166,18005,0,0
167,614.5334015,16.33194923,1046840982,31,"Mediterranean Forests, Woodlands and Scrub",Arenosols,"Mild temperate with dry summer, and  Hot summer",0,0,1,14.89492931,Oceania,Australia,AUS,0,13401.22419,3526724,25349532,1047969,819879225
168,766.0747375,16.9364624,3047755.027,200,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,0,9.442047895,Oceania,Australia,AUS,0,28.9811358,15935,36021,0,2379843.922
169,1126.937439,19.23646164,25698317.84,48,Temperate Broadleaf and Mixed Forests,Planosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,22.24285896,Oceania,Australia,AUS,13076,359.6552375,827684,4068738,722424,10968069.51
170,0,0,0,0,,,,0,,0,0,Oceania,Australia,AUS,#N/A,0,0,0,0,0
171,508.5133667,13.93666649,2.79E+11,5,Temperate Broadleaf and Mixed Forests,Fluvisols,"Steppe (semi-arid), and  Cold arid",0,HAI HE,1,2382.421803,Asia,China,CHN,10922,10289406.49,408620395,4207555767,656825729,2.71E+11
172,723.5533447,15.21944046,68888443650,151,Temperate Broadleaf and Mixed Forests,Fluvisols,"Mild temperate with dry winter, and  Hot summer",0,HUAI HE,0,1992.069741,Asia,China,CHN,11009,6525651.283,295825607,3374919049,436677942,69874747199
173,1673.9599,20.8972168,1.11E+11,74,Tropical and Subtropical Moist Broadleaf Forests,Anthrosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,2272.949071,Asia,China,CHN,12556,6655075.742,340293327,3327796707,288195334,1.41E+11
174,1155.530273,16.46154594,1.75E+11,512,Temperate Broadleaf and Mixed Forests,Anthrosols,"Mild temperate with dry winter, and  Hot summer",0,YANGTZE,0,1484.289348,Asia,China,CHN,10297,8264200.137,286383033,3513492413,453945215,1.68E+11
175,601.8461609,8.835900307,1.19E+11,75,Temperate Broadleaf and Mixed Forests,Phaeozems,"Snow with dry winter, and  Hot summer",0,LIAO HE,0,1380.639267,Asia,China,CHN,11334,6958535.345,284935283,3703833071,377020451,1.23E+11
176,254.0637817,7.733334064,39248003839,773,Deserts and Xeric Shrublands,Gleysols,"Steppe (semi-arid), and  Cold arid",0,0,0,999.568453,Asia,China,CHN,7045,3714802.439,134211381,1454685763,163163426,50985415319
177,583.6728973,12.7280426,70774553332,451,Temperate Broadleaf and Mixed Forests,Anthrosols,"Steppe (semi-arid), and  Cold arid",0,YELLOW RIVER,0,1281.351304,Asia,China,CHN,10479,6274087.962,273134047,3836391720,459686621,69594998791
178,652.4999084,14.76179981,77746070494,132,Temperate Broadleaf and Mixed Forests,Cambisols,"Mild temperate with dry winter, and  Hot summer",0,YELLOW RIVER,0,1346.962822,Asia,China,CHN,11223,4545643.91,220837348,2491754193,368524971,1.79E+11
179,1683.636841,17.04762077,1.78E+11,28,0,Anthrosols,"Mild temperate, fully humid, and  Hot summer",0,QIANTANG JIANG,1,2510.345405,Asia,China,CHN,12386,8156827.011,434861863,4747271428,416154170,1.60E+11
180,397.1499938,5.381250858,12613526169,144,"Temperate Grasslands, Savannas and Shrublands",Chernozems,"Snow with dry winter, and  Hot summer",0,AMUR,0,968.5410573,Asia,China,CHN,10747,1166240.704,97935721,888663020,76020511,11336475102
181,461.5364686,9.225754738,46447730043,959,Temperate Broadleaf and Mixed Forests,Fluvisols,"Steppe (semi-arid), and  Cold arid",0,YELLOW RIVER,0,995.4115318,Asia,China,CHN,10532,4366210.17,152439522,1930973071,206318115,44736156665
182,0,0,0,0,,,,0,,0,0,Asia,China,CHN,#N/A,0,0,0,0,0
183,1454.72882,16.6925106,37341393711,34,Temperate Broadleaf and Mixed Forests,Anthrosols,"Mild temperate, fully humid, and  Hot summer",0,YANGTZE,0,960.7303485,Asia,China,CHN,11881,4754104.787,151841169,1711740920,454375046,45426542609
184,547.816681,6.681944847,50053348234,216,Temperate Broadleaf and Mixed Forests,Phaeozems,"Snow with dry winter, and  Hot summer",0,AMUR,0,867.0225812,Asia,China,CHN,11248,3654054.251,175368697,2071321167,321396708,49212976209
185,501.2998352,13.11346149,44776691014,106,Temperate Broadleaf and Mixed Forests,Cambisols,"Steppe (semi-arid), and  Cold arid",0,HAI HE,0,1049.379459,Asia,China,CHN,10718,3930986.017,212536030,2493652184,209264061,42318326204
186,621.7923889,14.06666946,46044103140,93,Temperate Broadleaf and Mixed Forests,Cambisols,"Mild temperate with dry winter, and  Hot summer",0,0,0,1041.513575,Asia,China,CHN,11354,2723420.96,204516431,2239728606,285142893,44190168079
187,526.2624206,13.5020752,63896812584,64,Temperate Broadleaf and Mixed Forests,Luvisols,"Mild temperate with dry winter, and  Hot summer",0,0,1,834.8220472,Asia,China,CHN,11771,3792335.72,173478201,2134079397,286203297,58230352946
188,1144.800018,15.85226345,22993055134,2025,Tropical and Subtropical Moist Broadleaf Forests,Anthrosols,"Mild temperate with dry winter, and  Warm summer",0,YANGTZE,0,784.1551288,Asia,China,CHN,10476,3592526.941,123743447,1607203364,177694487,23176434206
189,1326.39322,16.24039268,63142337030,4,Temperate Broadleaf and Mixed Forests,Fluvisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,2203.532007,Asia,China,CHN,12356,3438200.968,289260006,2152049335,271210526,75315290700
190,584.7665405,11.57037735,62643100837,43,Temperate Broadleaf and Mixed Forests,Luvisols,"Snow with dry winter, and  Hot summer",0,0,1,741.5994069,Asia,China,CHN,11540,3609571.006,142207910,2009702748,256612234,59725433292
191,0,0,0,0,,,,0,,0,0,Asia,China,CHN,#N/A,0,0,0,0,0
192,1511.380554,16.54271889,1.39E+11,16,Temperate Broadleaf and Mixed Forests,Anthrosols,"Mild temperate, fully humid, and  Hot summer",0,YANGTZE,1,1521.845503,Asia,China,CHN,12072,8243128.085,254903904,3068224232,483309784,1.44E+11
193,584.6500397,14.06725216,33711515626,148,Temperate Broadleaf and Mixed Forests,Cambisols,"Steppe (semi-arid), and  Cold arid",0,HAI HE,0,1215.229598,Asia,China,CHN,10912,3191979.541,198060162,1931664472,241159788,34145646004
194,1563.700013,17.37984085,48483511701,32,Temperate Broadleaf and Mixed Forests,Fluvisols,"Mild temperate, fully humid, and  Hot summer",0,0,1,890.899891,Asia,China,CHN,12479,2425890.137,174999787,1635697911,66616710,48398567544
195,285.6363373,7.540150166,28508931603,1136,"Temperate Grasslands, Savannas and Shrublands",Kastanozems,"Steppe (semi-arid), and  Cold arid",0,YELLOW RIVER,0,632.5840732,Asia,China,CHN,10186,2202754.049,130599948,1313384209,246422438,28434899791
196,0,0,0,0,,,,0,,0,0,Asia,China,CHN,#N/A,0,0,0,0,0
197,1616.341736,17.26070023,52050755962,36,Tropical and Subtropical Moist Broadleaf Forests,Anthrosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,837.8519749,Asia,China,CHN,12618,2776357.183,150181689,1503557285,187296366,47057185782
198,1571.378357,21.96055412,53467629739,58,Tropical and Subtropical Moist Broadleaf Forests,Anthrosols,"Mild temperate with dry winter, and  Hot summer",0,0,1,1308.257382,Asia,China,CHN,12430,6460844.499,237017424,2270536875,105781740,49113197712
