GUB_ID,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b
8787,0,0,0,0,0,0,0,0,0.914643555,0.748062521,0.914643555,0.748062521,0,0,0.000389309,0.000389309
8788,8.18E-05,5.07E-05,0,0,0,0,8.18E-05,5.07E-05,0.986613606,0.677835784,0.986613606,0.677835784,0,0,0.000574612,0.000574612
8789,0.000996858,0.001822946,0.003987432,0.005810514,0.003987432,0.005810514,0.000996858,0.001822946,0.796426079,0.972798847,0.796426079,0.972798847,0.007634476,0.007634476,0.009488673,0.009488673
8790,0.000381355,8.33E-05,0,0,0,0,0.000381355,8.33E-05,0.730973311,0.777656763,0.730973311,0.777656763,0,0,0.000330958,0.000330958
8791,0.01127313,0.002842622,0,0,0,0,0.01127313,0.002842622,0.902561204,0.687232132,0.902561204,0.687232132,0,0,0.000488922,0.000488922
8792,4.15E-05,8.11E-05,0.000165975,0.000313491,0.000165975,0.000313491,4.15E-05,8.11E-05,0.628284674,0.497106856,0.628284674,0.497106856,0.000676035,0.000676035,0.00080447,0.00080447
8793,0.047507039,0.033737954,0.039894021,0.038948577,0.039894021,0.038948577,0.047507039,0.033737954,0.846571698,0.775531617,0.846571698,0.775531617,0.038356438,0.038356438,0.058167307,0.058167307
8794,4.06E-05,8.14E-05,0.000162404,0.000262857,0.000162404,0.000262857,4.06E-05,8.14E-05,0.651543985,0.502663016,0.651543985,0.502663016,0.000410846,0.000410846,0.00066448,0.00066448
8795,0.000164132,0.000250411,0.000492396,0.000606302,0.000492396,0.000606302,0.000164132,0.000250411,0.582549205,0.574203289,0.582549205,0.574203289,0.000429678,0.000429678,0.00046082,0.00046082
8796,0.05850699,0.018675514,0.000317273,0.000388293,0.000317273,0.000388293,0.05850699,0.018675514,0.577354976,0.705550225,0.577354976,0.705550225,0.000460948,0.000460948,0.000806609,0.000806609
8797,0.003364586,0.004570196,0.007032555,0.006960613,0.007032555,0.006960613,0.003364586,0.004570196,0.630711505,0.752324261,0.630711505,0.752324261,0.006059467,0.006059467,0.008816261,0.008816261
8798,8.20E-05,8.35E-05,0,0,0,0,8.20E-05,8.35E-05,0.95043541,0.659972814,0.95043541,0.659972814,0,0,0.000596707,0.000596707
8799,8.18E-05,0.000130563,0.000163554,0.000179049,0.000163554,0.000179049,8.18E-05,0.000130563,0.874681696,0.671100572,0.874681696,0.671100572,4.48E-05,4.48E-05,0.000725414,0.000725414
8800,8.35E-05,0.000148024,0.000334168,0.000380444,0.000334168,0.000380444,8.35E-05,0.000148024,0.664117844,0.83428042,0.664117844,0.83428042,0.000388154,0.000388154,0.000733894,0.000733894
8801,0.062943102,0.059722565,0.072753347,0.034055844,0.072753347,0.034055844,0.062943102,0.059722565,1.016336081,1.013031538,1.016336081,1.013031538,0.006165145,0.006165145,0.018733306,0.018733306
8802,0.000331938,0.000622741,0.001327754,0.002077835,0.001327754,0.002077835,0.000331938,0.000622741,0.674329563,0.71759556,0.674329563,0.71759556,0.002891166,0.002891166,0.002611279,0.002611279
8803,0.032487963,0.025509959,0.027467056,0.009131682,0.027467056,0.009131682,0.032487963,0.025509959,0.770131269,0.676060172,0.770131269,0.676060172,0.012895043,0.012895043,0.028911708,0.028911708
8804,0,0,0,0,0,0,0,0,0.468730495,0.598395171,0.468730495,0.598395171,0,0,0.000326314,0.000326314
8805,0.024502308,0.016251629,0.008986914,0.008169202,0.008986914,0.008169202,0.024502308,0.016251629,1.115509909,0.84431412,1.115509909,0.84431412,0.006483275,0.006483275,0.007524886,0.007524886
8806,0.000750974,0.001341721,0.002838539,0.003779746,0.002838539,0.003779746,0.000750974,0.001341721,0.667160259,0.779828806,0.667160259,0.779828806,0.004273635,0.004273635,0.006523423,0.006523423
8807,0.110713983,0.078834496,0.083333547,0.029124098,0.083333547,0.029124098,0.110713983,0.078834496,0.74283985,0.895144442,0.74283985,0.895144442,0.00436196,0.00436196,0.003843151,0.003843151
8808,4.07E-05,5.47E-06,0,0,0,0,4.07E-05,5.47E-06,0.611863708,0.726691849,0.611863708,0.726691849,0,0,0.00057461,0.00057461
8809,4.07E-05,7.27E-05,0.000162953,0.000213225,0.000162953,0.000213225,4.07E-05,7.27E-05,0.728043822,0.726284574,0.728043822,0.726284574,0,0,0.000533953,0.000533953
8810,0,0,0,0,0,0,0,0,0.692666228,0.678576514,0.692666228,0.678576514,0,0,0.000585508,0.000585508
8811,8.17E-05,0.000154182,0.000326907,0.000449626,0.000326907,0.000449626,8.17E-05,0.000154182,0.541109925,0.54677304,0.541109925,0.54677304,0.000462761,0.000462761,0.000672418,0.000672418
8812,0.000664523,0.000862579,0.001184712,0.0015754,0.001184712,0.0015754,0.000664523,0.000862579,0.782050358,0.663776002,0.782050358,0.663776002,0.002268815,0.002268815,0.007260541,0.007260541
8813,4.16E-05,2.32E-06,0,0,0,0,4.16E-05,2.32E-06,0.633620209,0.496836388,0.633620209,0.496836388,0,0,0.000389312,0.000389312
8814,0.03109554,0.015556117,0.006597971,0.002787634,0.006597971,0.002787634,0.03109554,0.015556117,0.82244163,0.758648955,0.82244163,0.758648955,0.00394599,0.00394599,0.00557429,0.00557429
8815,0,0,0,0,0,0,0,0,1.555405306,1.028938387,1.555405306,1.028938387,0,0,0.000777202,0.000777202
8816,0.001535261,0.002395949,0.004497877,0.00713621,0.004497877,0.00713621,0.001535261,0.002395949,0.58505245,0.515424088,0.58505245,0.515424088,0.007066883,0.007066883,0.004938226,0.004938226
8817,0.079269461,0.05247901,0.118625025,0.038666684,0.118625025,0.038666684,0.079269461,0.05247901,0.698023383,0.726528824,0.698023383,0.726528824,0.039784882,0.039784882,0.118020723,0.118020723
8818,4.06E-05,4.53E-05,0,0,0,0,4.06E-05,4.53E-05,0.940981931,0.996403828,0.940981931,0.996403828,0,0,0.000671207,0.000671207
8819,0.000161673,5.91E-05,0,0,0,0,0.000161673,5.91E-05,0.623461046,0.685346485,0.623461046,0.685346485,0,0,0.000284807,0.000284807
8820,0.000423158,0.000308552,0,0,0,0,0.000423158,0.000308552,0.537378486,0.497255282,0.537378486,0.497255282,0,0,0.000553722,0.000553722
8821,0.00237105,0.001863313,0.002081391,0.001669916,0.002081391,0.001669916,0.00237105,0.001863313,0.916499582,0.874507751,0.916499582,0.874507751,0.001646367,0.001646367,0.002270648,0.002270648
8822,0.000836716,0.000950867,0.000807622,0.000550235,0.000807622,0.000550235,0.000836716,0.000950867,0.598596794,0.595572419,0.598596794,0.595572419,0.000807267,0.000807267,0.001187426,0.001187426
8823,0.033264454,0.011490085,0.001997106,0.002513786,0.001997106,0.002513786,0.033264454,0.011490085,1.719143782,1.058353982,1.719143782,1.058353982,3.29E-05,3.29E-05,0.002101152,0.002101152
8824,0.000200832,0.000114298,0,0,0,0,0.000200832,0.000114298,0.935578157,0.946682546,0.935578157,0.946682546,0,0,0.000713801,0.000713801
8825,5.05E-05,2.22E-06,0,0,0,0,5.05E-05,2.22E-06,1.217043466,1.088864943,1.217043466,1.088864943,0,0,0.000515219,0.000515219
8826,0.002521504,0.00164653,0.000248691,3.50E-05,0.000248691,3.50E-05,0.002521504,0.00164653,0.795775333,0.588461891,0.795775333,0.588461891,0,0,0.000401571,0.000401571
8827,0.001016112,0.001233598,0.001234578,0.000384588,0.001234578,0.000384588,0.001016112,0.001233598,1.321304919,1.145638797,1.321304919,1.145638797,0,0,0.000585503,0.000585503
8828,4.04E-05,3.30E-05,0,0,0,0,4.04E-05,3.30E-05,1.265316366,1.047660472,1.265316366,1.047660472,0,0,0.000198717,0.000198717
8829,0.001296919,0.002194066,0.004526949,0.005131704,0.004526949,0.005131704,0.001296919,0.002194066,0.638973174,0.590747091,0.638973174,0.590747091,0,0,0.000596709,0.000596709
8830,0.028139071,0.021836461,0.004225778,0.007011144,0.004225778,0.007011144,0.028139071,0.021836461,0.438678709,0.479938048,0.438678709,0.479938048,0.014438745,0.014438745,0.01088594,0.01088594
8831,0.001569542,0.001135445,0.00080327,0.00101249,0.00080327,0.00101249,0.001569542,0.001135445,0.929140758,0.741641525,0.929140758,0.741641525,0.002271939,0.002271939,0.001774446,0.001774446
8832,0.001112653,0.001838781,0.004450614,0.003992073,0.004450614,0.003992073,0.001112653,0.001838781,0.488277258,0.532037637,0.488277258,0.532037637,0.003630938,0.003630938,0.002894046,0.002894046
8833,0.000364327,0.000430967,0.000323847,0.000137663,0.000323847,0.000137663,0.000364327,0.000430967,1.747734547,1.628904978,1.747734547,1.628904978,0,0,0.000543702,0.000543702
8834,8.04E-05,8.88E-05,0,0,0,0,8.04E-05,8.88E-05,0.96527136,0.838265207,0.96527136,0.838265207,0,0,0.000340544,0.000340544
8835,0.000674763,0.00113346,0.002411149,0.002502064,0.002411149,0.002502064,0.000674763,0.00113346,0.847782094,0.886605287,0.847782094,0.886605287,0.002736027,0.002736027,0.003008135,0.003008135
8836,0.002362593,0.003050508,0.005658472,0.005962327,0.005658472,0.005962327,0.002362593,0.003050508,0.591540354,0.60228945,0.591540354,0.60228945,0.00276044,0.00276044,0.00493733,0.00493733
8837,0.019255757,0.010037415,0,0,0,0,0.019255757,0.010037415,1.101639157,0.832581066,1.101639157,0.832581066,0,0,0.000744489,0.000744489
8838,4.14E-05,9.23E-06,0,0,0,0,4.14E-05,9.23E-06,0.489712165,0.601047999,0.489712165,0.601047999,0,0,0.000427889,0.000427889
8839,4.13E-05,8.04E-05,0.000165032,0.000306007,0.000165032,0.000306007,4.13E-05,8.04E-05,0.700411508,0.66186658,0.700411508,0.66186658,0.000399649,0.000399649,0.000523381,0.000523381
8840,0.000245159,0.000244121,0.000163439,0.000300588,0.000163439,0.000300588,0.000245159,0.000244121,0.475424331,0.667867724,0.475424331,0.667867724,0.000560177,0.000560177,0.000740577,0.000740577
8841,0.002884594,0.005061176,0.010638774,0.014225618,0.010638774,0.014225618,0.002884594,0.005061176,0.503319065,0.667189494,0.503319065,0.667189494,0.01761467,0.01761467,0.020988382,0.020988382
8842,0.003386817,0.004884084,0.00837437,0.010382831,0.00837437,0.010382831,0.003386817,0.004884084,0.570089112,0.624208527,0.570089112,0.624208527,0.007690493,0.007690493,0.022173341,0.022173341
8843,0.001379302,0.001306405,0.00016212,0.000217908,0.00016212,0.000217908,0.001379302,0.001306405,1.408179108,1.252876542,1.408179108,1.252876542,0.000187336,0.000187336,0.00074052,0.00074052
8844,0.000778511,0.000549445,0.000164575,8.44E-05,0.000164575,8.44E-05,0.000778511,0.000549445,1.283405184,0.793694173,1.283405184,0.793694173,0,0,0.000149186,0.000149186
8845,0.002397978,0.002149589,0.001770497,0.000336666,0.001770497,0.000336666,0.002397978,0.002149589,0.549314229,0.643781181,0.549314229,0.643781181,0,0,0.000644899,0.000644899
8846,0,0,0,0,0,0,0,0,0.870629695,0.796006268,0.870629695,0.796006268,0,0,0.000830474,0.000830474
8847,0.000780702,0.000403257,0,0,0,0,0.000780702,0.000403257,0.832832173,0.710455655,0.832832173,0.710455655,0,0,0.000713795,0.000713795
8848,0.000367579,0.000275898,0.000264288,4.82E-05,0.000264288,4.82E-05,0.000367579,0.000275898,0.613668858,0.500002307,0.613668858,0.500002307,0,0,0.000608234,0.000608234
8849,0.002755481,0.000483261,0.000160607,3.22E-05,0.000160607,3.22E-05,0.002755481,0.000483261,0.897324611,0.784289021,0.897324611,0.784289021,0,0,0.001169324,0.001169324
8850,0.000145876,3.05E-05,0,0,0,0,0.000145876,3.05E-05,1.000611199,0.857980217,1.000611199,0.857980217,0,0,0.000366423,0.000366423
8851,0,0,0,0,0,0,0,0,0.747640556,0.930567114,0.747640556,0.930567114,0,0,0.000350559,0.000350559
8852,0.000524462,0.000611394,0.000163018,6.72E-05,0.000163018,6.72E-05,0.000524462,0.000611394,0.71119185,0.561286993,0.71119185,0.561286993,0,0,0.000340544,0.000340544
8853,4.10E-05,4.89E-05,0,0,0,0,4.10E-05,4.89E-05,0.713161965,0.643664227,0.713161965,0.643664227,0,0,0.000889411,0.000889411
8854,0.000120606,0.000236555,0.000482424,0.000947928,0.000482424,0.000947928,0.000120606,0.000236555,0.95376426,0.787404161,0.95376426,0.787404161,0.006472458,0.006472458,0.00451801,0.00451801
8855,4.08E-05,0,0,0,0,0,4.08E-05,0,0.439594345,0.530127199,0.439594345,0.530127199,0,0,0.000671205,0.000671205
8856,0,0,0,0,0,0,0,0,0.967805015,0.873380825,0.967805015,0.873380825,0,0,0.000164621,0.000164621
8857,0.000616184,0.001206698,0.002464737,0.004290353,0.002464737,0.004290353,0.000616184,0.001206698,0.800987853,0.653520928,0.800987853,0.653520928,0.00642728,0.00642728,0.004401329,0.004401329
8858,4.10E-05,7.89E-05,0.00016387,0.000296653,0.00016387,0.000296653,4.10E-05,7.89E-05,0.544610438,0.618765813,0.544610438,0.618765813,0.000710108,0.000710108,0.000922943,0.000922943
8859,0.004561466,0.003687498,0.007017573,0.003218162,0.007017573,0.003218162,0.004561466,0.003687498,0.735332898,0.94577478,0.735332898,0.94577478,0,0,0.000401569,0.000401569
8860,0.016403659,0.009926938,0.001668116,0.000346017,0.001668116,0.000346017,0.016403659,0.009926938,0.683544853,1.428146463,0.683544853,1.428146463,0,0,0.00057461,0.00057461
8861,4.09E-05,7.76E-05,0.000163413,0.000245787,0.000163413,0.000245787,4.09E-05,7.76E-05,0.546664626,0.522684389,0.546664626,0.522684389,0,0,0.001081138,0.001081138
8862,4.07E-05,4.45E-06,0,0,0,0,4.07E-05,4.45E-06,0.720569866,0.752667722,0.720569866,0.752667722,0,0,0.0004725,0.0004725
8863,4.02E-05,2.87E-05,0,0,0,0,4.02E-05,2.87E-05,0.719357348,0.774308141,0.719357348,0.774308141,0,0,0.000207738,0.000207738
8864,4.12E-05,2.98E-05,0,0,0,0,4.12E-05,2.98E-05,0.467117022,0.516483631,0.467117022,0.516483631,0,0,0.0007138,0.0007138
8865,0.000948811,0.0011786,0.002285931,0.002159334,0.002285931,0.002159334,0.000948811,0.0011786,0.552043456,0.560526492,0.552043456,0.560526492,0.002142331,0.002142331,0.002444447,0.002444447
8866,0,0,0,0,0,0,0,0,0.583648959,0.944648486,0.583648959,0.944648486,0,0,0.000230429,0.000230429
8867,0.000181634,0.000290178,0.000726535,0.000400239,0.000726535,0.000400239,0.000181634,0.000290178,0.832040414,0.711355781,0.832040414,0.711355781,0,0,0.000464592,0.000464592
8868,4.12E-05,8.19E-05,0.00016479,0.000284935,0.00016479,0.000284935,4.12E-05,8.19E-05,0.535937319,0.553218805,0.535937319,0.553218805,0.000820619,0.000820619,0.00113794,0.00113794
8869,0.020664187,0.017344715,0.0166777,0.015711086,0.0166777,0.015711086,0.020664187,0.017344715,1.057023193,1.084131176,1.057023193,1.084131176,0,0,0.000830462,0.000830462
8870,4.07E-05,2.73E-05,0,0,0,0,4.07E-05,2.73E-05,1.233179939,0.849993605,1.233179939,0.849993605,0,0,0.000366422,0.000366422
8871,0.00016053,0.00020389,0.00032106,0.000372989,0.00032106,0.000372989,0.00016053,0.00020389,0.903692813,0.692460223,0.903692813,0.692460223,0.000185271,0.000185271,0.001512688,0.001512688
8872,0.000584911,0.00089797,0.001613217,0.001278502,0.001613217,0.001278502,0.000584911,0.00089797,0.567935468,0.588002981,0.567935468,0.588002981,0.001218402,0.001218402,0.001179043,0.001179043
8873,0.000770127,0.001441847,0.003080508,0.004615345,0.003080508,0.004615345,0.000770127,0.001441847,0.642741912,0.601541987,0.642741912,0.601541987,0.003026489,0.003026489,0.002030072,0.002030072
8874,0.000299351,0.000311838,0.000555121,0.001033,0.000555121,0.001033,0.000299351,0.000311838,0.633638756,0.745082013,0.633638756,0.745082013,0.001449371,0.001449371,0.001110125,0.001110125
8875,0.005239598,0.002434912,0,0,0,0,0.005239598,0.002434912,1.09786555,0.780100095,1.09786555,0.780100095,0,0,0.000812123,0.000812123
8876,0.011462612,0.005143648,0.000324222,0.000333566,0.000324222,0.000333566,0.011462612,0.005143648,1.229817505,0.996584956,1.229817505,0.996584956,0,0,0.000596703,0.000596703
8877,0.000122777,0.000108851,0.000163702,0.000196577,0.000163702,0.000196577,0.000122777,0.000108851,0.803758339,0.637446597,0.803758339,0.637446597,0,0,0.001053965,0.001053965
8878,0,0,0,0,0,0,0,0,0.672003063,0.656675221,0.672003063,0.656675221,0,0,0.000812124,0.000812124
8879,0.000522465,0.000452286,0.000490687,0.000419315,0.000490687,0.000419315,0.000522465,0.000452286,0.733375495,0.633840618,0.733375495,0.633840618,0.000104486,0.000104486,0.001234205,0.001234205
8880,0.000810856,0.000868808,0.000488951,0.000413084,0.000488951,0.000413084,0.000810856,0.000868808,0.804022178,0.665105348,0.804022178,0.665105348,0,0,0.000728915,0.000728915
8881,0.000138835,0.000128587,0,0,0,0,0.000138835,0.000128587,1.207837624,0.947531193,1.207837624,0.947531193,0,0,0.000506231,0.000506231
8882,0.000312496,0.000607586,0.001249985,0.002298002,0.001249985,0.002298002,0.000312496,0.000607586,0.683016807,0.67030487,0.683016807,0.67030487,0.003981122,0.003981122,0.002833755,0.002833755
8883,0,0,0,0,0,0,0,0,0.950126344,0.899488521,0.950126344,0.899488521,0,0,0.000620097,0.000620097
8884,0.00470893,0.004113225,0.004972013,0.006205651,0.004972013,0.006205651,0.00470893,0.004113225,0.687347265,0.636257595,0.687347265,0.636257595,0.008217786,0.008217786,0.016594933,0.016594933
8885,0,0,0,0,0,0,0,0,1.39893023,0.997814439,1.39893023,0.997814439,0,0,0.000524463,0.000524463
8886,0.000595351,0.001109065,0.002216763,0.004061749,0.002216763,0.004061749,0.000595351,0.001109065,0.665824202,0.585373685,0.665824202,0.585373685,0.006556761,0.006556761,0.004136425,0.004136425
8887,0,0,0,0,0,0,0,0,0.664174389,0.69442435,0.664174389,0.69442435,0,0,0.000585497,0.000585497
8888,0.000122256,4.25E-05,0,0,0,0,0.000122256,4.25E-05,0.960404645,0.930385565,0.960404645,0.930385565,0,0,0.000684979,0.000684979
8889,0,0,0,0,0,0,0,0,0.732622492,0.693251909,0.732622492,0.693251909,0,0,0.000222467,0.000222467
8890,0,0,0,0,0,0,0,0,0.548800442,0.642539947,0.548800442,0.642539947,0,0,0.000728903,0.000728903
8891,0.000122323,0.000126748,0.000163097,0.000214929,0.000163097,0.000214929,0.000122323,0.000126748,1.505410796,1.269561594,1.505410796,1.269561594,0,0,0.000608234,0.000608234
8892,0,0,0,0,0,0,0,0,0.708895187,0.647597165,0.708895187,0.647597165,0,0,0.00049746,0.00049746
8893,4.08E-05,3.39E-05,0,0,0,0,4.08E-05,3.39E-05,0.722197507,0.751616118,0.722197507,0.751616118,0,0,0.000849444,0.000849444
8894,0,0,0,0,0,0,0,0,0.567214621,0.560069699,0.567214621,0.560069699,0,0,0.000608228,0.000608228
8895,4.03E-05,7.67E-05,0.000161188,0.000160244,0.000161188,0.000160244,4.03E-05,7.67E-05,0.866537708,0.770325361,0.866537708,0.770325361,0,0,0.000713796,0.000713796
8896,0,0,0,0,0,0,0,0,0.778888865,0.73996128,0.778888865,0.73996128,0,0,0.000543702,0.000543702
8897,4.05E-05,7.95E-05,0.00016193,0.00031217,0.00016193,0.00031217,4.05E-05,7.95E-05,1.13811873,1.241934814,1.13811873,1.241934814,0.000470984,0.000470984,0.000598141,0.000598141
8898,0.000403048,0.000505308,0.000806096,0.000913562,0.000806096,0.000913562,0.000403048,0.000505308,0.734346971,0.796410447,0.734346971,0.796410447,0.000842634,0.000842634,0.001013389,0.001013389
8899,0.000121393,0.000139877,0,0,0,0,0.000121393,0.000139877,0.750053039,0.679710473,0.750053039,0.679710473,0,0,0.000620098,0.000620098
8900,8.12E-05,0.000155425,0.000324788,0.00044761,0.000324788,0.00044761,8.12E-05,0.000155425,0.86641816,0.732502892,0.86641816,0.732502892,0.000584297,0.000584297,0.001011366,0.001011366
8901,0.000205962,0.000260277,0.000329539,0.000581118,0.000329539,0.000581118,0.000205962,0.000260277,0.686366279,0.622797826,0.686366279,0.622797826,0.001066755,0.001066755,0.001121415,0.001121415
8902,0,0,0,0,0,0,0,0,0.784710268,0.588232778,0.784710268,0.588232778,0,0,0.001002555,0.001002555
